,2019,3,ED,49682610,248,2
,2019,5,AV,14260738,968,2
,2019,2,IB,15166817,787,2
,2019,6,DL,65174838,501,2
,2019,6,WS,20299940,138,2
,2019,3,PG,97626492,98,2
,2019,1,BG,54349428,12,2
,2019,2,EA,49276023,920,2
,2019,2,LO,30019902,174,2
,2019,3,QZ,73014524,731,2
,2019,2,ZC,98321188,660,2
,2019,4,LN,33393465,515,2
,2019,2,SZ,65985703,213,2
,2019,6,UV,30249897,999,2
,2019,4,OY,80882569,910,2
,2019,6,RX,48408414,384,2
,2019,3,QG,58554026,500,2
,2019,1,RS,49226215,116,2
,2019,6,GW,23440369,130,2
,2019,5,IQ,98020173,918,2
,2019,6,LV,64659152,240,2
,2019,5,EN,61505209,430,2
,2019,6,PX,38082166,134,2
,2019,2,PI,33258210,697,2
,2019,6,UI,57431514,117,2
,2019,5,AG,35510669,662,2
,2019,4,RU,83681012,958,2
,2019,2,EC,64925275,531,2
,2019,4,FL,34929272,596,2
,2019,4,HM,57960357,42,2
,2019,3,OT,89510427,519,2
,2019,1,YN,64670881,872,2
,2019,1,DD,95769242,47,2
,2019,4,DH,62481755,967,2
,2019,6,TA,60625769,407,2
,2019,5,TJ,91449902,57,2
,2019,6,YL,48097360,322,2
,2019,4,GS,99847344,774,2
,2019,3,WX,92451525,135,2
,2019,3,ET,27174229,537,2
,2019,5,RR,68081439,192,2
,2019,4,GZ,38676841,360,2
,2019,3,RT,89654771,249,2
,2019,6,SU,20486720,944,2
,2019,1,WG,41622589,361,2
,2019,6,WV,10238797,912,2
,2019,6,XG,67425654,69,2
,2019,4,YZ,20286400,666,2
,2019,1,CS,33635154,329,2
,2019,1,HE,45469591,747,2
,2019,5,UC,31779262,810,2
,2019,5,NC,72193295,228,2
,2019,1,ZT,29790990,281,2
,2019,5,QL,67038141,933,2
,2019,1,EZ,37442618,740,2
,2019,5,RZ,75114544,88,2
,2019,1,CC,12300364,959,2
,2019,5,OG,44880178,631,2
,2019,5,OW,56705459,658,2
,2019,3,MT,80617784,998,2
,2019,1,SP,42017577,178,2
,2019,2,HF,44721138,988,2
,2019,5,XE,62645543,539,2
,2019,4,ML,78079470,780,2
,2019,3,IL,99459313,352,2
,2019,5,DV,95749069,13,2
,2019,1,QB,66961279,911,2
,2019,5,TT,44555469,436,2
,2019,5,EK,10632939,745,2
,2019,5,SK,22210371,326,2
,2019,3,BZ,94253661,218,2
,2019,2,BA,29946278,151,2
,2019,6,CT,17880471,204,2
,2019,4,QX,22362742,450,2
,2019,3,TG,97845871,17,2
,2019,1,HN,97166239,787,2
,2019,1,WF,73878031,177,2
,2019,6,AK,40719971,193,2
,2019,3,TZ,20111100,341,2
,2019,2,RW,18066894,695,2
,2019,3,AM,40795937,603,2
,2019,2,YI,54139117,264,2
,2019,6,IJ,17025978,671,2
,2019,3,BI,62877730,831,2
,2019,6,AP,34969211,39,2
,2019,3,IY,72137007,25,2
,2019,3,HN,75331152,107,2
,2019,6,CN,80506053,159,2
,2019,1,UH,57210002,198,2
,2019,3,IT,55694757,866,2
,2019,1,TM,97078143,832,2
,2019,3,VH,76384371,715,2
,2019,2,FO,33372850,285,2
,2019,1,VM,97670948,427,2
,2019,1,GI,10319150,370,2
,2019,2,WQ,12620620,293,2
,2019,4,AS,70729390,496,2
,2019,6,VL,21261962,770,2
,2019,1,ZQ,57927673,483,2
,2019,3,ZU,85367173,284,2
,2019,1,FU,34133324,632,2
,2019,1,RU,31984031,925,2
,2019,3,CE,93438081,631,2
,2019,5,UJ,39406662,631,2
,2019,5,KW,71730768,822,2
,2019,4,GS,96662960,104,2
,2019,2,TJ,99393639,661,2
,2019,2,NI,88737361,594,2
,2019,6,FK,65943556,48,2
,2019,3,XQ,51205125,952,2
,2019,6,VS,77249003,463,2
,2019,1,QA,70492870,541,2
,2019,4,ZW,16337361,561,2
,2019,6,GZ,44754444,280,2
,2019,2,XC,77213655,286,2
,2019,6,EL,57880458,947,2
,2019,4,AJ,34929719,723,2
,2019,2,RS,34238199,731,2
,2019,5,XZ,81184065,261,2
,2019,3,GM,55253744,600,2
,2019,6,ZH,72299306,148,2
,2019,3,SW,18753993,831,2
,2019,5,RY,83533539,707,2
,2019,6,RS,60255882,390,2
,2019,2,AG,34747041,899,2
,2019,3,UT,85210623,618,2
,2019,6,UD,31214487,368,2
,2019,4,BO,50079638,263,2
,2019,6,KI,50768321,77,2
,2019,2,ZZ,18200945,257,2
,2019,2,BO,81519732,39,2
,2019,1,RA,60438205,280,2
,2019,2,JM,92131100,614,2
,2019,5,AK,36902377,119,2
,2019,1,AK,26733168,522,2
,2019,3,DZ,16194618,424,2
,2019,6,DI,58719794,597,2
,2019,1,ZJ,17490824,325,2
,2019,6,TD,15189459,372,2
,2019,2,OC,46564829,136,2
,2019,4,UM,87442285,227,2
,2019,5,VP,85496146,926,2
,2019,3,JO,11751333,231,2
,2019,6,ID,66776312,315,2
,2019,3,JP,34130387,332,2
,2019,6,DE,68300195,985,2
,2019,3,HO,25133753,285,2
,2019,3,CQ,42237281,412,2
,2019,3,UK,48527948,131,2
,2019,4,PQ,67130085,982,2
,2019,2,CC,80761425,634,2
,2019,5,IO,10464006,679,2
,2019,6,VY,49891034,494,2
,2019,4,PF,49267558,951,2
,2019,4,DJ,66242702,544,2
,2019,4,RK,17481722,123,2
,2019,5,AV,84251986,355,2
,2019,3,SR,31917574,961,2
,2019,4,OL,44513737,649,2
,2019,1,XA,63900668,707,2
,2019,3,CZ,73686509,208,2
,2019,4,CX,90765034,789,2
,2019,1,CN,47615651,209,2
,2019,5,HD,38929958,967,2
,2019,5,RP,62358097,428,2
,2019,1,QB,41294087,342,2
,2019,5,JR,18419800,441,2
,2019,6,SK,30382088,174,2
,2019,2,EL,25609944,446,2
,2019,6,GA,55658113,562,2
,2019,6,JF,95085894,617,2
,2019,1,GL,10611979,94,2
,2019,2,ZZ,31630399,465,2
,2019,1,VS,49630809,22,2
,2019,4,TI,46222661,471,2
,2019,1,AH,86892533,695,2
,2019,4,QS,61151264,502,2
,2019,3,NM,32542712,269,2
,2019,6,AI,51225242,133,2
,2019,4,IC,59166550,883,2
,2019,1,KP,87430682,984,2
,2019,2,UO,55520218,870,2
,2019,1,YT,26273180,852,2
,2019,4,WY,41524689,323,2
,2019,5,MI,12467590,540,2
,2019,3,KZ,86744735,314,2
,2019,1,CP,87553255,881,2
,2019,2,MU,26087894,505,2
,2019,2,SQ,99168631,548,2
,2019,3,SA,37150445,109,2
,2019,6,HB,60979354,92,2
,2019,1,PS,74937292,463,2
,2019,3,EW,78428130,356,2
,2019,6,ZQ,19556753,17,2
,2019,3,MS,46375252,132,2
,2019,2,SC,84436115,926,2
,2019,5,FI,44727781,78,2
,2019,1,NK,13251268,727,2
,2019,3,DW,13194078,566,2
,2019,6,DU,84242221,100,2
,2019,4,GI,85971622,103,2
,2019,4,TP,18858557,411,2
,2019,4,FG,92951286,731,2
,2019,5,CK,17609439,812,2
,2019,6,LA,99613123,991,2
,2019,6,MF,20544174,635,2
,2019,4,KU,59191403,860,2
,2019,2,MA,26428746,997,2
,2019,2,GT,29483767,497,2
,2019,1,TY,63078503,402,2
,2019,5,YW,49767358,565,2
,2019,5,MG,35011210,461,2
,2019,1,SI,56668509,42,2
,2019,6,YB,87493753,93,2
,2019,3,DN,56440912,111,2
,2019,1,AQ,76897934,476,2
,2019,5,QU,13633161,268,2
,2019,3,RH,26236636,158,2
,2019,2,AP,85353651,244,2
,2019,5,TO,51597218,113,2
,2019,2,JW,68075108,805,2
,2019,5,MJ,46563822,709,2
,2019,6,FO,24598547,38,2
,2019,4,AZ,60085763,486,2
,2019,1,MX,74505362,177,2
,2019,2,XR,34802558,764,2
,2019,4,SY,13061241,116,2
,2019,6,GX,13844370,399,2
,2019,6,RN,69573341,813,2
,2019,2,UF,36295179,682,2
,2019,4,MV,87825459,893,2
,2019,4,ND,89883548,101,2
,2019,5,KK,98043278,590,2
,2019,4,OR,21860582,868,2
,2019,6,OT,41781834,332,2
,2019,2,YW,21260239,202,2
,2019,3,WW,65455722,757,2
,2019,3,YV,22421194,522,2
,2019,1,AK,33973840,42,2
,2019,2,JN,97507886,443,2
,2019,2,DQ,14064856,61,2
,2019,1,BN,29852957,369,2
,2019,4,QQ,72898646,726,2
,2019,2,YF,19734647,984,2
,2019,1,NP,16817078,652,2
,2019,3,UH,33251586,860,2
,2019,1,WX,92091884,482,2
,2019,4,KF,64098200,934,2
,2019,4,DF,66773122,396,2
,2019,5,YR,93688822,45,2
,2019,6,WK,26802356,623,2
,2019,1,OM,52624552,660,2
,2019,3,AK,12928276,863,2
,2019,6,MA,20971350,905,2
,2019,2,ZR,56244203,745,2
,2019,5,WN,82540001,924,2
,2019,3,JJ,49269777,230,2
,2019,4,OA,19994741,851,2
,2019,4,KB,76141905,443,2
,2019,2,BU,65831218,710,2
,2019,2,UX,90089598,324,2
,2019,1,WM,80772580,660,2
,2019,6,DA,73030053,294,2
,2019,1,XK,75005015,808,2
,2019,6,AY,15101928,924,2
,2019,6,QI,74786174,847,2
,2019,2,EF,83468115,305,2
,2019,5,AH,71634877,781,2
,2019,2,IJ,52710581,493,2
,2019,1,GS,13943551,877,2
,2019,1,GG,62703643,820,2
,2019,1,IH,33270363,289,2
,2019,3,XW,86903721,378,2
,2019,3,ER,35280551,426,2
,2019,1,DW,91379650,972,2
,2019,2,EF,33575942,112,2
,2019,2,SP,46524265,297,2
,2019,1,UJ,14698389,835,2
,2019,3,SO,12317894,808,2
,2019,2,EI,31783352,859,2
,2019,5,HJ,21745188,322,2
,2019,1,DO,72273229,576,2
,2019,1,CO,40948782,306,2
,2019,1,QQ,99530823,717,2
,2019,2,JD,54859868,689,2
,2019,1,UO,17856580,292,2
,2019,1,MC,11268006,41,2
,2019,4,FO,52218772,686,2
,2019,2,RD,56847893,516,2
,2019,1,BU,48094804,341,2
,2019,6,SE,69480744,948,2
,2019,5,EN,40643568,760,2
,2019,5,XN,45668193,243,2
,2019,1,QO,56604728,520,2
,2019,2,SH,58008936,523,2
,2019,5,JA,64894914,613,2
,2019,4,KC,54645295,41,2
,2019,2,QJ,22385041,852,2
,2019,6,BX,91276668,651,2
,2019,3,BB,92904917,856,2
,2019,4,HX,17267039,242,2
,2019,5,RN,94872954,210,2
,2019,6,FU,34920228,169,2
,2019,1,WE,22137426,975,2
,2019,4,HG,18793707,869,2
,2019,2,KH,48907578,762,2
,2019,5,XX,23629758,698,2
,2019,2,YX,61637105,744,2
,2019,4,VJ,31190655,402,2
,2019,6,DL,36594391,164,2
,2019,4,FI,67250393,599,2
,2019,6,NJ,11013452,219,2
,2019,1,TI,50659037,927,2
,2019,4,FM,96706276,533,2
,2019,1,NY,35456638,699,2
,2019,5,SS,13120878,899,2
,2019,6,BH,25530969,477,2
,2019,5,SC,71165289,756,2
,2019,6,TN,11421265,957,2
,2019,1,RG,65346860,400,2
,2019,1,XL,65584150,464,2
,2019,3,XG,65596586,33,2
,2019,2,XQ,49864872,803,2
,2019,1,PL,22230989,825,2
,2019,6,QF,21108842,867,2
,2019,4,KG,52956574,444,2
,2019,1,JT,98495483,351,2
,2019,3,KE,46009669,975,2
,2019,5,KN,88647209,545,2
,2019,5,MB,38323409,873,2
,2019,4,WB,40521179,331,2
,2019,3,LY,87719487,682,2
,2019,4,LA,54452935,940,2
,2019,3,QT,38835005,170,2
,2019,4,CV,29755568,745,2
,2019,4,HZ,30406146,820,2
,2019,4,GB,78922399,949,2
,2019,4,CJ,21186269,979,2
,2019,6,YX,45674018,570,2
,2019,1,XV,44382006,241,2
,2019,5,IQ,91063297,924,2
,2019,5,OR,98837145,231,2
,2019,4,IZ,15464166,943,2
,2019,3,RJ,52125631,107,2
,2019,4,HF,59251267,562,2
,2019,2,YK,10731586,116,2
,2019,4,CC,36781902,313,2
,2019,5,EE,51535068,170,2
,2019,4,QN,13959439,96,2
,2019,4,FZ,38930282,233,2
,2019,4,UI,19227861,32,2
,2019,6,GM,94384242,366,2
,2019,4,HH,85449109,393,2
,2019,6,II,97410337,26,2
,2019,6,DT,57377642,773,2
,2019,1,EH,49408080,481,2
,2019,4,UA,79329461,679,2
,2019,1,EX,85813076,607,2
,2019,1,DB,16657138,533,2
,2019,3,BR,34879752,78,2
,2019,4,JD,36871110,321,2
,2019,6,LA,57990530,583,2
,2019,4,CN,52505647,59,2
,2019,1,AO,68696769,871,2
,2019,5,BX,65654806,961,2
,2019,3,NG,55584155,856,2
,2019,6,PG,75442667,210,2
,2019,5,MT,42598484,90,2
,2019,1,YP,95669002,728,2
,2019,6,MY,84364802,110,2
,2019,6,TX,81992882,100,2
,2019,5,CS,93310202,823,2
,2019,5,WA,25784473,800,2
,2019,3,HG,98005548,241,2
,2019,4,OC,75844564,631,2
,2019,2,SI,56523304,233,2
,2019,3,PH,79656782,701,2
,2019,6,EY,37584981,89,2
,2019,2,LW,93517486,413,2
,2019,3,MY,85404882,979,2
,2019,4,SS,71281393,730,2
,2019,5,IU,11798861,971,2
,2019,5,LN,32587294,708,2
,2019,5,VS,11682554,975,2
,2019,6,FP,72376847,260,2
,2019,1,QH,85877960,563,2
,2019,5,LS,70001465,174,2
,2019,2,JS,93438590,316,2
,2019,5,ZB,69071343,203,2
,2019,5,BK,41751489,543,2
,2019,2,TD,56426036,457,2
,2019,1,PR,15872019,805,2
,2019,6,WM,75368801,42,2
,2019,2,VU,68621506,407,2
,2019,5,DH,55801224,363,2
,2019,6,CX,27035035,89,2
,2019,3,UK,12981502,625,2
,2019,2,PX,94632386,826,2
,2019,2,OM,41180543,961,2
,2019,5,UE,42459602,667,2
,2019,6,XP,37214759,269,2
,2019,5,OJ,26532958,304,2
,2019,1,XP,81973355,734,2
,2019,6,CH,72334802,24,2
,2019,1,PU,27971620,43,2
,2019,2,FJ,82747764,423,2
,2019,1,BN,56637883,293,2
,2019,6,KB,60206319,866,2
,2019,4,CG,46267183,17,2
,2019,3,RO,72249287,927,2
,2019,2,FR,35718771,46,2
,2019,2,MQ,94377917,797,2
,2019,4,GU,88978856,989,2
,2019,6,YP,23865019,19,2
,2019,6,WS,17343623,596,2
,2019,1,NG,17694713,589,2
,2019,1,TV,24673083,108,2
,2019,4,YY,88823802,624,2
,2019,4,KZ,69336725,986,2
,2019,6,PV,77193798,329,2
,2019,3,FE,63097537,126,2
,2019,6,AH,53271140,235,2
,2019,4,ZS,62991358,674,2
,2019,3,OZ,63141758,193,2
,2019,6,GE,31828144,955,2
,2019,4,VI,62697068,377,2
,2019,6,NI,30299790,437,2
,2019,3,JF,68237943,13,2
,2019,6,RF,28057485,902,2
,2019,4,GL,96673260,250,2
,2019,2,ED,98334831,453,2
,2019,4,LJ,41126184,197,2
,2019,6,RL,86978167,285,2
,2019,2,LL,66749475,120,2
,2019,1,AJ,32770723,40,2
,2019,5,TT,79736625,249,2
,2019,2,AR,99695381,545,2
,2019,1,MI,52618515,35,2
,2019,1,QU,57278006,695,2
,2019,6,SF,61359128,183,2
,2019,5,CL,39608235,24,2
,2019,4,ZC,77336401,335,2
,2019,3,CT,83019305,861,2
,2019,3,JN,42931299,568,2
,2019,3,ON,19678019,428,2
,2019,5,GX,20748258,826,2
,2019,6,BL,23172142,605,2
,2019,2,ZM,11548481,614,2
,2019,3,NK,95668290,775,2
,2019,2,DS,94319158,757,2
,2019,5,JP,90635456,703,2
,2019,2,GC,61009627,492,2
,2019,1,WP,55818342,595,2
,2019,3,HI,12772492,762,2
,2019,3,UF,89554190,412,2
,2019,1,OM,93321866,805,2
,2019,5,OB,85083685,797,2
,2019,4,BI,18879032,29,2
,2019,2,XN,76167916,53,2
,2019,2,OP,77322478,148,2
,2019,6,OA,87558063,974,2
,2019,5,GT,82981673,225,2
,2019,5,MZ,90022937,796,2
,2019,1,QB,67959114,193,2
,2019,5,IN,13250555,710,2
,2019,4,HT,21010195,397,2
,2019,2,JF,55875546,617,2
,2019,3,XF,15133560,18,2
,2019,1,PV,86807499,220,2
,2019,1,NE,18698462,870,2
,2019,4,AQ,17092258,33,2
,2019,5,EM,58176581,341,2
,2019,3,ZL,22023896,427,2
,2019,6,QJ,81266287,846,2
,2019,2,CS,62281229,604,2
,2019,5,XO,29709947,169,2
,2019,1,DZ,53753330,628,2
,2019,6,EB,66454269,682,2
,2019,5,CU,52595537,898,2
,2019,6,LE,61083905,696,2
,2019,1,SP,91812729,47,2
,2019,6,ZV,33717413,830,2
,2019,4,PK,35900211,969,2
,2019,6,UL,50778224,109,2
,2019,6,ZO,26601419,73,2
,2019,5,ID,13142175,890,2
,2019,5,NW,27917398,84,2
,2019,3,UR,85091339,137,2
,2019,6,SB,29519496,685,2
,2019,6,XS,68487732,74,2
,2019,4,DH,17818777,889,2
,2019,4,RR,75321059,535,2
,2019,2,VN,64950545,718,2
,2019,2,ZJ,57774537,775,2
,2019,3,ZZ,45529227,359,2
,2019,5,OH,56536372,104,2
,2019,4,EE,13633948,833,2
,2019,4,UA,27028687,356,2
,2019,5,KG,26410948,993,2
,2019,5,IT,78450609,111,2
,2019,6,AG,43535917,635,2
,2019,2,NJ,44339008,284,2
,2019,3,ZO,49249980,698,2
,2019,3,FE,89033274,34,2
,2019,6,XD,80325960,881,2
,2019,2,UT,32621331,387,2
,2019,5,VD,69484156,912,2
,2019,6,NP,71919992,563,2
,2019,1,WK,72841170,275,2
,2019,6,MN,24928649,691,2
,2019,3,MA,65154539,760,2
,2019,4,SZ,39576992,631,2
,2019,4,RS,77085808,635,2
,2019,4,BI,86659732,521,2
,2019,4,WD,32596131,594,2
,2019,6,VU,33907293,338,2
,2019,3,CG,26103161,508,2
,2019,5,IR,49928932,287,2
,2019,5,DK,33486201,725,2
,2019,6,AQ,37755806,785,2
,2019,1,OV,55556614,327,2
,2019,4,OI,62764521,606,2
,2019,2,MP,85704682,62,2
,2019,2,JC,66572755,151,2
,2019,2,DM,62480918,116,2
,2019,4,TX,90646859,988,2
,2019,2,NZ,10630549,325,2
,2019,4,AZ,52617891,161,2
,2019,5,KG,32608857,918,2
,2019,2,DO,45649103,610,2
,2019,5,RZ,10339639,501,2
,2019,2,UK,91566753,844,2
,2019,2,YV,55087601,89,2
,2019,2,KJ,69914464,627,2
,2019,2,CN,12386613,90,2
,2019,3,GX,34442121,873,2
,2019,4,HJ,16331764,780,2
,2019,4,AT,41929722,311,2
,2019,3,QX,36434532,151,2
,2019,3,GG,68697053,126,2
,2019,2,NA,42451365,418,2
,2019,1,ZN,13564684,662,2
,2019,3,OC,34088779,278,2
,2019,6,BZ,70201454,414,2
,2019,5,QE,19321260,926,2
,2019,4,XK,66851705,334,2
,2019,5,JV,41773885,638,2
,2019,3,AR,49226617,521,2
,2019,6,ZU,38129333,479,2
,2019,3,VK,55706545,121,2
,2019,3,CO,45164025,600,2
,2019,2,QM,10242138,883,2
,2019,2,QH,18911509,258,2
,2019,3,FK,14322299,911,2
,2019,4,WB,35700318,855,2
,2019,1,LO,92360734,242,2
,2019,2,DZ,24766564,363,2
,2019,5,MT,23435238,368,2
,2019,2,UR,80011346,273,2
,2019,6,VH,92398490,555,2
,2019,5,JZ,40491842,493,2
,2019,5,YY,99437526,966,2
,2019,4,NQ,64162061,993,2
,2019,5,TH,27800707,843,2
,2019,3,NI,52427534,969,2
,2019,6,JW,52559012,504,2
,2019,3,AJ,58710477,708,2
,2019,6,PF,67044572,890,2
,2019,3,QS,80642542,676,2
,2019,4,UO,89529548,316,2
,2019,1,WO,42697328,902,2
,2019,6,WQ,46534037,142,2
,2019,3,ZG,18516034,787,2
,2019,3,AK,95669504,489,2
,2019,3,RG,58897141,905,2
,2019,5,AO,93668611,966,2
,2019,5,AC,75201345,424,2
,2019,5,HO,63589929,639,2
,2019,4,WH,58917969,728,2
,2019,5,SR,78423860,148,2
,2019,5,PK,45072114,477,2
,2019,5,LB,99927728,564,2
,2019,5,GP,17871624,930,2
,2019,6,KR,80908877,772,2
,2019,6,JD,70696369,314,2
,2019,3,QU,77997862,739,2
,2019,6,YX,96969394,100,2
,2019,4,AA,62850660,671,2
,2019,2,GL,55156635,391,2
,2019,2,EZ,54192210,699,2
,2019,6,DY,18842187,884,2
,2019,1,YR,67542055,127,2
,2019,2,SS,16240174,660,2
,2019,1,IX,79615478,512,2
,2019,2,NO,47782037,298,2
,2019,5,KE,93333727,656,2
,2019,4,KZ,68566212,242,2
,2019,4,OY,97035964,174,2
,2019,4,HK,74067750,352,2
,2019,2,YH,75121453,758,2
,2019,1,HV,16024128,81,2
,2019,5,PF,36291349,469,2
,2019,4,WT,45940932,399,2
,2019,1,QB,91571454,35,2
,2019,5,YY,69378950,48,2
,2019,2,WU,42736493,356,2
,2019,6,ZZ,27635683,309,2
,2019,5,TN,53182319,371,2
,2019,6,ZQ,87371710,168,2
,2019,4,OM,96249527,425,2
,2019,4,TE,76345204,585,2
,2019,2,ST,28994243,430,2
,2019,5,EH,18037020,926,2
,2019,3,ZI,93526317,126,2
,2019,5,AV,95031461,434,2
,2019,3,RK,43853269,684,2
,2019,1,KO,19300760,602,2
,2019,6,LR,13883303,788,2
,2019,6,UJ,21082363,201,2
,2019,5,GX,37389156,517,2
,2019,6,GH,52622387,547,2
,2019,5,CY,26061439,97,2
,2019,5,WA,44065382,416,2
,2019,5,RP,39728136,393,2
,2019,1,MU,34946427,505,2
,2019,5,HD,64663290,701,2
,2019,6,KE,77098478,270,2
,2019,4,NU,30101527,95,2
,2019,6,FK,72927076,397,2
,2019,2,KN,36960620,342,2
,2019,3,PI,27717004,993,2
,2019,4,WX,40434200,489,2
,2019,4,QL,95994861,202,2
,2019,3,EH,66170137,325,2
,2019,1,MT,23158559,23,2
,2019,5,EU,42416280,896,2
,2019,4,WQ,87327837,58,2
,2019,2,TB,58162021,798,2
,2019,4,MU,59226952,451,2
,2019,3,BS,15592427,108,2
,2019,4,VK,80081460,188,2
,2019,2,ZT,35257568,506,2
,2019,2,KW,22449484,60,2
,2019,2,PS,51498068,700,2
,2019,1,AI,59452064,158,2
,2019,1,AQ,68647951,735,2
,2019,5,OY,51183150,896,2
,2019,1,XC,11820330,871,2
,2019,2,MN,37999563,59,2
,2019,1,SZ,96584337,570,2
,2019,2,EM,74471862,977,2
,2019,5,HH,25221197,99,2
